"ID";"block";"experience";"STEMContrasts1";"STEMContrasts2";"experienceContrasts";"STEM";"sexContrasts";"nStimuliContrasts1";"nStimuliContrasts2";"typeContrasts";"sex";"nStimuli";"typeOfAlternatives";"hitSum";"incorrectSum";"acc";"accAttempts";"attempts";"fullCorrectTrials";"accScoringSystem"
"id168";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";16;2;0.666666666666667;0.888888888888889;16;8;0.666666666666667
"id168";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";21;3;0.875;0.875;21;5;0.833333333333333
"id135";"main1";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";19;5;0.791666666666667;0.791666666666667;24;2;0.333333333333333
"id135";"main2";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id135";"main3";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id135";"main4";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id135";"main5";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;5;0.791666666666667;0.791666666666667;24;8;0.666666666666667
"id135";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;24;3;0.5
"id153";"main1";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";15;9;0.625;0.625;24;15;0.625
"id153";"main2";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";18;6;0.75;0.75;24;3;0.5
"id153";"main3";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id153";"main4";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";14;10;0.583333333333333;0.583333333333333;24;3;0.25
"id153";"main5";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";17;7;0.708333333333333;0.708333333333333;24;5;0.416666666666667
"id153";"main6";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";13;11;0.541666666666667;0.541666666666667;24;0;0
"id93";"main1";"no";1;0;-1;"none";1;1;0;1;"male";2;"mixed";20;1;0.833333333333333;0.952380952380952;20;20;0.833333333333333
"id93";"main2";"no";1;0;-1;"none";1;-1;-1;1;"male";8;"mixed";17;3;0.708333333333333;0.85;17;4;0.666666666666667
"id93";"main3";"no";1;0;-1;"none";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id93";"main4";"no";1;0;-1;"none";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id93";"main5";"no";1;0;-1;"none";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id93";"main6";"no";1;0;-1;"none";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id67";"main1";"no";1;0;-1;"none";-1;1;0;-1;"female";2;"paired";10;3;0.416666666666667;0.769230769230769;12;10;0.416666666666667
"id67";"main2";"no";1;0;-1;"none";-1;-1;-1;1;"female";8;"mixed";16;8;0.666666666666667;0.666666666666667;24;1;0.166666666666667
"id67";"main3";"no";1;0;-1;"none";-1;1;0;1;"female";2;"mixed";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id67";"main4";"no";1;0;-1;"none";-1;0;1;1;"female";4;"mixed";19;5;0.791666666666667;0.791666666666667;22;9;0.75
"id67";"main5";"no";1;0;-1;"none";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id67";"main6";"no";1;0;-1;"none";-1;0;1;-1;"female";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id70";"main1";"no";1;0;-1;"none";-1;0;1;1;"female";4;"mixed";18;2;0.75;0.9;20;8;0.666666666666667
"id70";"main2";"no";1;0;-1;"none";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;23;4;0.666666666666667
"id70";"main3";"no";1;0;-1;"none";-1;1;0;1;"female";2;"mixed";21;0;0.875;1;21;21;0.875
"id70";"main4";"no";1;0;-1;"none";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id70";"main5";"no";1;0;-1;"none";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id70";"main6";"no";1;0;-1;"none";-1;1;0;-1;"female";2;"paired";21;3;0.875;0.875;24;21;0.875
"id200";"main1";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";14;10;0.583333333333333;0.583333333333333;24;3;0.25
"id200";"main2";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id200";"main3";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";16;6;0.666666666666667;0.727272727272727;20;6;0.5
"id200";"main4";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";17;7;0.708333333333333;0.708333333333333;24;17;0.708333333333333
"id200";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";11;13;0.458333333333333;0.458333333333333;24;0;0
"id200";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";18;6;0.75;0.75;24;3;0.5
"id161";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id161";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";24;0;1;1;24;12;1
"id161";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";22;2;0.916666666666667;0.916666666666667;24;5;0.833333333333333
"id161";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id161";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id161";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id31";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";20;4;0.833333333333333;0.833333333333333;22;9;0.75
"id31";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id31";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id31";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id31";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id31";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id213";"main1";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id213";"main2";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id213";"main3";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id213";"main4";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id213";"main5";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id213";"main6";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
